date,ticker,indicator,rsi
2025-11-07,JPM,RSI,57.2898
2025-11-10,JPM,RSI,57.0306
2025-11-11,JPM,RSI,72.9145
2025-11-12,JPM,RSI,72.5465
2025-11-13,JPM,RSI,75.1645
2025-11-14,JPM,RSI,77.4554
2025-11-17,JPM,RSI,81.3958
2025-11-18,JPM,RSI,80.4105
2025-11-19,JPM,RSI,82.523
2025-11-20,JPM,RSI,84.8443
2025-11-21,JPM,RSI,83.9615
2025-11-24,JPM,RSI,80.2
2025-11-25,JPM,RSI,76.7816
2025-11-26,JPM,RSI,79.5247
2025-11-27,JPM,RSI,74.1632
2025-11-28,JPM,RSI,65.0667
2025-12-01,JPM,RSI,61.1121
2025-12-02,JPM,RSI,53.0115
2025-12-03,JPM,RSI,46.1469
2025-12-04,JPM,RSI,35.677
2025-12-05,JPM,RSI,32.3067
2025-12-08,JPM,RSI,25.6262
2025-12-09,JPM,RSI,15.2691
2025-12-10,JPM,RSI,14.0099
2025-12-11,JPM,RSI,18.2444
2025-12-12,JPM,RSI,23.8671
2025-12-15,JPM,RSI,26.0271
2025-12-16,JPM,RSI,23.4875
2025-12-17,JPM,RSI,21.8896
2025-12-18,JPM,RSI,28.1344
2025-12-19,JPM,RSI,25.8115
2025-12-22,JPM,RSI,34.7795
2025-12-23,JPM,RSI,34.1254
2025-12-24,JPM,RSI,36.4752
2025-12-25,JPM,RSI,37.5812
2025-12-26,JPM,RSI,40.6488
2025-12-29,JPM,RSI,39.229
2025-12-30,JPM,RSI,42.8903
2025-12-31,JPM,RSI,40.018
2026-01-01,JPM,RSI,45.3693
2026-01-02,JPM,RSI,50.0723
2026-01-05,JPM,RSI,54.0802
2026-01-06,JPM,RSI,61.0123
2026-01-07,JPM,RSI,62.1095
2026-01-08,JPM,RSI,63.6295
2026-01-09,JPM,RSI,56.877
2026-01-12,JPM,RSI,69.5229
2026-01-13,JPM,RSI,60.5792
2026-01-14,JPM,RSI,62.4481
2026-01-15,JPM,RSI,52.7494
2026-01-16,JPM,RSI,54.8356
2026-01-19,JPM,RSI,47.5539
2026-01-20,JPM,RSI,48.7774
2026-01-21,JPM,RSI,43.5729
2026-01-22,JPM,RSI,32.9034
2026-01-23,JPM,RSI,35.0581
2026-01-26,JPM,RSI,33.7893
2026-01-27,JPM,RSI,36.431
2026-01-28,JPM,RSI,29.9986
2026-01-29,JPM,RSI,31.8098
2026-01-30,JPM,RSI,27.4848
2026-02-02,JPM,RSI,42.9268
2026-02-03,JPM,RSI,43.6212
2026-02-04,JPM,RSI,48.0815
2026-02-05,JPM,RSI,44.1233
2026-02-06,JPM,RSI,50.9859
2026-02-09,JPM,RSI,59.6496
2026-02-10,JPM,RSI,57.3318
2026-02-11,JPM,RSI,46.8122
2026-02-12,JPM,RSI,53.9758
2026-02-13,JPM,RSI,63.9079
2026-02-16,JPM,RSI,64.1473
2026-02-17,JPM,RSI,59.5794
2026-02-18,JPM,RSI,57.9336
2026-02-19,JPM,RSI,61.0053
2026-02-20,JPM,RSI,56.4629
2026-02-23,JPM,RSI,57.9367
2026-02-24,JPM,RSI,60.6758
2026-02-25,JPM,RSI,54.8037
2026-02-26,JPM,RSI,60.2184
2026-02-27,JPM,RSI,48.0421
2026-03-02,JPM,RSI,44.6977
2026-03-03,JPM,RSI,45.8513
2026-03-04,JPM,RSI,46.3757
2026-03-05,JPM,RSI,36.4821
2026-03-06,JPM,RSI,33.9095
2026-03-09,JPM,RSI,35.384
2026-03-10,JPM,RSI,31.73
2026-03-11,JPM,RSI,30.4265
2026-03-12,JPM,RSI,29.9421
2026-03-13,JPM,RSI,28.5822
2026-03-16,JPM,RSI,25.2734
2026-03-17,JPM,RSI,30.761
2026-03-18,JPM,RSI,21.8174
2026-03-19,JPM,RSI,23.0216
2026-03-20,JPM,RSI,33.1513
2026-03-23,JPM,RSI,30.3484
2026-03-24,JPM,RSI,28.3776
2026-03-25,JPM,RSI,29.5982
2026-03-26,JPM,RSI,21.8245
2026-03-27,JPM,RSI,22.616
2026-03-30,JPM,RSI,33.6473
2026-03-31,JPM,RSI,45.1454
2026-04-01,JPM,RSI,50.1919
2026-04-02,JPM,RSI,55.8675
2026-04-03,JPM,RSI,59.8353
2026-04-06,JPM,RSI,52.1091
2026-04-07,JPM,RSI,55.1832
2026-04-08,JPM,RSI,60.1374
2026-04-09,JPM,RSI,49.6326
2026-04-10,JPM,RSI,54.0924
2026-04-13,JPM,RSI,50.1085
2026-04-14,JPM,RSI,50.2355
2026-04-15,JPM,RSI,53.9092
2026-04-16,JPM,RSI,52.6665
2026-04-17,JPM,RSI,49.1176
2026-04-20,JPM,RSI,36.9078
2026-04-21,JPM,RSI,29.8867
2026-04-22,JPM,RSI,14.3886
2026-04-23,JPM,RSI,15.1928
2026-04-24,JPM,RSI,16.6163
2026-04-27,JPM,RSI,21.9547
2026-04-28,JPM,RSI,15.0423
2026-04-29,JPM,RSI,18.3637
2026-04-30,JPM,RSI,36.3593
2026-05-01,JPM,RSI,42.9542
2026-05-04,JPM,RSI,38.5559
2026-05-05,JPM,RSI,34.297
2026-05-06,JPM,RSI,32.8948
2026-05-07,JPM,RSI,31.251
2026-05-08,JPM,RSI,38.3562
2026-05-11,JPM,RSI,32.548
2026-05-12,JPM,RSI,32.4401
2026-05-13,JPM,RSI,31.3473
2026-05-14,JPM,RSI,30.6316
2026-05-15,JPM,RSI,26.0385
2026-05-18,JPM,RSI,27.4097
2026-05-19,JPM,RSI,27.7242
2026-05-20,JPM,RSI,17.1143
2026-05-21,JPM,RSI,12.2138
2026-05-22,JPM,RSI,12.706
2026-05-25,JPM,RSI,12.2115
2026-05-26,JPM,RSI,17.1311
2026-05-27,JPM,RSI,18.0812
2026-05-28,JPM,RSI,12.7446
2026-05-29,JPM,RSI,16.0876
2026-06-01,JPM,RSI,19.8828
2026-06-02,JPM,RSI,25.6948
2026-06-03,JPM,RSI,36.424
2026-06-04,JPM,RSI,31.2076
2026-06-05,JPM,RSI,37.5402
2026-06-08,JPM,RSI,43.2356
2026-06-09,JPM,RSI,33.8109
2026-06-10,JPM,RSI,31.3165
2026-06-11,JPM,RSI,28.9743
2026-06-12,JPM,RSI,27.5554
2026-06-15,JPM,RSI,26.7681
2026-06-16,JPM,RSI,35.0941
2026-06-17,JPM,RSI,49.1251
2026-06-18,JPM,RSI,44.7335
2026-06-19,JPM,RSI,48.7114
2026-06-22,JPM,RSI,47.7936
2026-06-23,JPM,RSI,37.7696
2026-06-24,JPM,RSI,38.9875
2026-06-25,JPM,RSI,33.8439
2026-06-26,JPM,RSI,37.0302
2026-06-29,JPM,RSI,36.7295
2026-06-30,JPM,RSI,42.884
2026-07-01,JPM,RSI,44.8255
2026-07-02,JPM,RSI,45.0217
2026-07-03,JPM,RSI,42.1846
2026-07-06,JPM,RSI,43.5387
2026-07-07,JPM,RSI,35.8631
2026-07-08,JPM,RSI,44.4801
2026-07-09,JPM,RSI,44.72
2026-07-10,JPM,RSI,42.5783
2026-07-13,JPM,RSI,47.3305
2026-07-14,JPM,RSI,43.9825
2026-07-15,JPM,RSI,51.9239
2026-07-16,JPM,RSI,47.5088
2026-07-17,JPM,RSI,44.1949
2026-07-20,JPM,RSI,45.3173
2026-07-21,JPM,RSI,40.0244
2026-07-22,JPM,RSI,41.9665
2026-07-23,JPM,RSI,44.0566
2026-07-24,JPM,RSI,47.6741
2026-07-27,JPM,RSI,51.1182
2026-07-28,JPM,RSI,46.2851
2026-07-29,JPM,RSI,42.9524
2026-07-30,JPM,RSI,48.1409
2026-07-31,JPM,RSI,57.926
2026-08-03,JPM,RSI,61.8685
2026-08-04,JPM,RSI,56.1671
2026-08-05,JPM,RSI,51.8591
2026-08-06,JPM,RSI,62.4785
2026-08-07,JPM,RSI,63.2186
2026-08-10,JPM,RSI,61.9547
2026-08-11,JPM,RSI,64.0718
2026-08-12,JPM,RSI,57.7642
2026-08-13,JPM,RSI,48.6866
2026-08-14,JPM,RSI,39.424
2026-08-17,JPM,RSI,36.7444
2026-08-18,JPM,RSI,41.9015
2026-08-19,JPM,RSI,36.8799
2026-08-20,JPM,RSI,28.0801
2026-08-21,JPM,RSI,31.5577
2022-01-03,META,RSI,50.0
2022-01-04,META,RSI,50.0
2022-01-05,META,RSI,50.0
2022-01-06,META,RSI,50.0
2022-01-07,META,RSI,50.0
2022-01-10,META,RSI,50.0
2022-01-11,META,RSI,50.0
2022-01-12,META,RSI,50.0
2022-01-13,META,RSI,50.0
2022-01-14,META,RSI,50.0
2022-01-17,META,RSI,50.0
2022-01-18,META,RSI,50.0
2022-01-19,META,RSI,50.0
2022-01-20,META,RSI,50.0
2022-01-21,META,RSI,56.9763
2022-01-24,META,RSI,78.4258
2022-01-25,META,RSI,78.2181
2022-01-26,META,RSI,81.2852
2022-01-27,META,RSI,75.0584
2022-01-28,META,RSI,64.339
2022-01-31,META,RSI,63.4535
2022-02-01,META,RSI,71.4819
2022-02-02,META,RSI,56.4763
2022-02-03,META,RSI,55.5835
2022-02-04,META,RSI,55.4588
2022-02-07,META,RSI,57.3949
2022-02-08,META,RSI,56.6604
2022-02-09,META,RSI,42.1931
2022-02-10,META,RSI,36.5386
2022-02-11,META,RSI,30.7611
2022-02-14,META,RSI,33.0701
2022-02-15,META,RSI,24.5931
2022-02-16,META,RSI,26.6498
2022-02-17,META,RSI,32.4662
2022-02-18,META,RSI,28.505
2022-02-21,META,RSI,35.6135
2022-02-22,META,RSI,48.4483
2022-02-23,META,RSI,52.0631
2022-02-24,META,RSI,58.1691
2022-02-25,META,RSI,59.1978
2022-02-28,META,RSI,57.8778
2022-03-01,META,RSI,66.8126
2022-03-02,META,RSI,77.2811
2022-03-03,META,RSI,83.0532
2022-03-04,META,RSI,75.5749
2022-03-07,META,RSI,79.084
2022-03-08,META,RSI,76.347
2022-03-09,META,RSI,66.0928
2022-03-10,META,RSI,73.2042
2022-03-11,META,RSI,64.996
2022-03-14,META,RSI,64.7272
2022-03-15,META,RSI,67.6144
2022-03-16,META,RSI,57.3427
2022-03-17,META,RSI,53.7938
2022-03-18,META,RSI,58.6741
2022-03-21,META,RSI,61.4228
2022-03-22,META,RSI,56.9068
2022-03-23,META,RSI,63.6807
2022-03-24,META,RSI,66.4425
2022-03-25,META,RSI,62.6781
2022-03-28,META,RSI,71.5437
2022-03-29,META,RSI,82.8769
2022-03-30,META,RSI,83.5514
2022-03-31,META,RSI,81.6337
2022-04-01,META,RSI,82.817
2022-04-04,META,RSI,80.8771
2022-04-05,META,RSI,83.9703
2022-04-06,META,RSI,84.4201
2022-04-07,META,RSI,82.8737
2022-04-08,META,RSI,84.7326
2022-04-11,META,RSI,86.2254
2022-04-12,META,RSI,77.2138
2022-04-13,META,RSI,70.9586
2022-04-14,META,RSI,69.8263
2022-04-15,META,RSI,57.3601
2022-04-18,META,RSI,50.0728
2022-04-19,META,RSI,42.3805
2022-04-20,META,RSI,44.5859
2022-04-21,META,RSI,41.4259
2022-04-22,META,RSI,37.1485
2022-04-25,META,RSI,31.6805
2022-04-26,META,RSI,26.416
2022-04-27,META,RSI,25.1471
2022-04-28,META,RSI,10.6887
2022-04-29,META,RSI,6.3776
2022-05-02,META,RSI,19.7195
2022-05-03,META,RSI,26.4701
2022-05-04,META,RSI,26.4545
2022-05-05,META,RSI,31.2858
2022-05-06,META,RSI,32.6838
2022-05-09,META,RSI,30.0946
2022-05-10,META,RSI,36.5527
2022-05-11,META,RSI,36.894
2022-05-12,META,RSI,33.8018
2022-05-13,META,RSI,42.4773
2022-05-16,META,RSI,51.0785
2022-05-17,META,RSI,49.6857
2022-05-18,META,RSI,60.2451
2022-05-19,META,RSI,71.6561
2022-05-20,META,RSI,64.905
2022-05-23,META,RSI,61.0724
2022-05-24,META,RSI,59.4973
2022-05-25,META,RSI,55.5562
2022-05-26,META,RSI,52.5445
2022-05-27,META,RSI,60.1216
2022-05-30,META,RSI,63.2237
2022-05-31,META,RSI,65.3799
2022-06-01,META,RSI,78.0956
2022-06-02,META,RSI,63.9173
2022-06-03,META,RSI,55.6363
2022-06-06,META,RSI,59.4023
2022-06-07,META,RSI,58.5472
2022-06-08,META,RSI,54.7583
2022-06-09,META,RSI,54.9968
2022-06-10,META,RSI,59.6675
2022-06-13,META,RSI,62.8194
2022-06-14,META,RSI,67.6527
2022-06-15,META,RSI,63.4457
2022-06-16,META,RSI,63.2025
2022-06-17,META,RSI,63.1855
2022-06-20,META,RSI,61.0892
2022-06-21,META,RSI,61.6243
2022-06-22,META,RSI,72.1761
2022-06-23,META,RSI,82.5794
2022-06-24,META,RSI,83.3032
2022-06-27,META,RSI,76.3187
2022-06-28,META,RSI,70.281
2022-06-29,META,RSI,69.0925
2022-06-30,META,RSI,65.6148
2022-07-01,META,RSI,54.4398
2022-07-04,META,RSI,52.934
2022-07-05,META,RSI,62.025
2022-07-06,META,RSI,63.9762
2022-07-07,META,RSI,45.368
2022-07-08,META,RSI,46.9138
2022-07-11,META,RSI,48.6538
2022-07-12,META,RSI,50.4403
2022-07-13,META,RSI,50.1098
2022-07-14,META,RSI,47.6354
2022-07-15,META,RSI,56.4116
2022-07-18,META,RSI,62.3937
2022-07-19,META,RSI,67.0155
2022-07-20,META,RSI,71.3773
2022-07-21,META,RSI,82.3317
2022-07-22,META,RSI,75.648
2022-07-25,META,RSI,78.8839
2022-07-26,META,RSI,76.8362
2022-07-27,META,RSI,91.1762
2022-07-28,META,RSI,90.6001
2022-07-29,META,RSI,90.432
2022-08-01,META,RSI,91.7102
2022-08-02,META,RSI,91.7128
2022-08-03,META,RSI,92.4792
2022-08-04,META,RSI,91.803
2022-08-05,META,RSI,92.548
2022-08-08,META,RSI,92.3333
2022-08-09,META,RSI,86.3808
2022-08-10,META,RSI,88.031
2022-08-11,META,RSI,88.8524
2022-08-12,META,RSI,81.7497
2022-08-15,META,RSI,73.1564
2022-08-16,META,RSI,75.8383
2022-08-17,META,RSI,78.3651
2022-08-18,META,RSI,77.5995
2022-08-19,META,RSI,68.5306
2022-08-22,META,RSI,68.461
2022-08-23,META,RSI,62.0769
2022-08-24,META,RSI,56.1949
2022-08-25,META,RSI,48.3872
2022-08-26,META,RSI,49.7565
2022-08-29,META,RSI,49.2715
2022-08-30,META,RSI,40.979
2022-08-31,META,RSI,36.6743
2022-09-01,META,RSI,47.2176
2022-09-02,META,RSI,50.914
2022-09-05,META,RSI,49.1584
2022-09-06,META,RSI,42.0462
2022-09-07,META,RSI,42.1541
2022-09-08,META,RSI,41.6199
2022-09-09,META,RSI,38.5749
2022-09-12,META,RSI,37.0926
2022-09-13,META,RSI,41.2986
2022-09-14,META,RSI,50.3337
2022-09-15,META,RSI,49.9979
2022-09-16,META,RSI,48.6323
2022-09-19,META,RSI,47.6506
2022-09-20,META,RSI,56.6654
2022-09-21,META,RSI,44.9597
2022-09-22,META,RSI,47.2819
2022-09-23,META,RSI,46.461
2022-09-26,META,RSI,40.7533
2022-09-27,META,RSI,35.6617
2022-09-28,META,RSI,49.6594
2022-09-29,META,RSI,58.2266
2022-09-30,META,RSI,70.569
2022-10-03,META,RSI,75.2327
2022-10-04,META,RSI,60.2844
2022-10-05,META,RSI,59.7124
2022-10-06,META,RSI,62.2648
2022-10-07,META,RSI,54.2438
2022-10-10,META,RSI,50.6027
2022-10-11,META,RSI,50.8359
2022-10-12,META,RSI,49.5486
2022-10-13,META,RSI,43.2293
2022-10-14,META,RSI,46.2949
2022-10-17,META,RSI,58.188
2022-10-18,META,RSI,47.1018
2022-10-19,META,RSI,49.6559
2022-10-20,META,RSI,44.2362
2022-10-21,META,RSI,34.9603
2022-10-24,META,RSI,33.2557
2022-10-25,META,RSI,35.6374
2022-10-26,META,RSI,33.2288
2022-10-27,META,RSI,40.7368
2022-10-28,META,RSI,50.5543
2022-10-31,META,RSI,47.1244
2022-11-01,META,RSI,51.9422
2022-11-02,META,RSI,54.1131
2022-11-03,META,RSI,47.4664
2022-11-04,META,RSI,35.9453
2022-11-07,META,RSI,41.2436
2022-11-08,META,RSI,37.9472
2022-11-09,META,RSI,34.1511
2022-11-10,META,RSI,35.3701
2022-11-11,META,RSI,44.5267
2022-11-14,META,RSI,45.3434
2022-11-15,META,RSI,49.0572
2022-11-16,META,RSI,47.4804
2022-11-17,META,RSI,44.4317
2022-11-18,META,RSI,53.873
2022-11-21,META,RSI,52.7759
2022-11-22,META,RSI,53.1678
2022-11-23,META,RSI,65.2469
2022-11-24,META,RSI,75.8384
2022-11-25,META,RSI,68.5909
2022-11-28,META,RSI,71.0983
2022-11-29,META,RSI,70.56
2022-11-30,META,RSI,66.9457
2022-12-01,META,RSI,63.99
2022-12-02,META,RSI,62.0109
2022-12-05,META,RSI,67.5287
2022-12-06,META,RSI,71.0856
2022-12-07,META,RSI,68.0576
2022-12-08,META,RSI,59.4166
2022-12-09,META,RSI,53.9327
2022-12-12,META,RSI,51.1765
2022-12-13,META,RSI,54.6935
2022-12-14,META,RSI,47.0873
2022-12-15,META,RSI,50.2648
2022-12-16,META,RSI,52.9781
2022-12-19,META,RSI,64.3459
2022-12-20,META,RSI,59.9402
2022-12-21,META,RSI,57.871
2022-12-22,META,RSI,43.8966
2022-12-23,META,RSI,39.9867
2022-12-26,META,RSI,40.5301
2022-12-27,META,RSI,35.7878
2022-12-28,META,RSI,33.7591
2022-12-29,META,RSI,32.4728
2022-12-30,META,RSI,37.8304
2023-01-02,META,RSI,42.6722
2023-01-03,META,RSI,48.0556
2023-01-04,META,RSI,44.4105
2023-01-05,META,RSI,37.3045
2023-01-06,META,RSI,44.0216
2023-01-09,META,RSI,46.5392
2023-01-10,META,RSI,48.2971
2023-01-11,META,RSI,58.8479
2023-01-12,META,RSI,52.0728
2023-01-13,META,RSI,49.6917
2023-01-16,META,RSI,58.0816
2023-01-17,META,RSI,55.3353
2023-01-18,META,RSI,52.5391
2023-01-19,META,RSI,45.8987
2023-01-20,META,RSI,41.8785
2023-01-23,META,RSI,37.491
2023-01-24,META,RSI,43.548
2023-01-25,META,RSI,43.0043
2023-01-26,META,RSI,33.7952
2023-01-27,META,RSI,37.7815
2023-01-30,META,RSI,38.463
2023-01-31,META,RSI,36.9203
2023-02-01,META,RSI,45.3819
2023-02-02,META,RSI,40.4027
2023-02-03,META,RSI,32.718
2023-02-06,META,RSI,41.3145
2023-02-07,META,RSI,65.2251
2023-02-08,META,RSI,70.3297
2023-02-09,META,RSI,73.1404
2023-02-10,META,RSI,73.3599
2023-02-13,META,RSI,74.9581
2023-02-14,META,RSI,81.3588
2023-02-15,META,RSI,78.2387
2023-02-16,META,RSI,71.4717
2023-02-17,META,RSI,67.4733
2023-02-20,META,RSI,67.4725
2023-02-21,META,RSI,67.5337
2023-02-22,META,RSI,66.5961
2023-02-23,META,RSI,65.0033
2023-02-24,META,RSI,73.6287
2023-02-27,META,RSI,67.1345
2023-02-28,META,RSI,65.6523
2023-03-01,META,RSI,63.8904
2023-03-02,META,RSI,71.8888
2023-03-03,META,RSI,73.8669
2023-03-06,META,RSI,74.7001
2023-03-07,META,RSI,78.0304
2023-03-08,META,RSI,80.7849
2023-03-09,META,RSI,69.0183
2023-03-10,META,RSI,63.6282
2023-03-13,META,RSI,63.35
2023-03-14,META,RSI,57.767
2023-03-15,META,RSI,53.0431
2023-03-16,META,RSI,46.3839
2023-03-17,META,RSI,50.1369
2023-03-20,META,RSI,51.5685
2023-03-21,META,RSI,51.8374
2023-03-22,META,RSI,51.0
2023-03-23,META,RSI,49.9821
2023-03-24,META,RSI,50.9811
2023-03-27,META,RSI,58.9055
2023-03-28,META,RSI,62.2245
2023-03-29,META,RSI,68.88
2023-03-30,META,RSI,73.9998
2023-03-31,META,RSI,76.7715
2023-04-03,META,RSI,77.5716
2023-04-04,META,RSI,88.2379
2023-04-05,META,RSI,87.1314
2023-04-06,META,RSI,86.71
2023-04-07,META,RSI,82.6188
2023-04-10,META,RSI,73.6616
2023-04-11,META,RSI,71.1871
2023-04-12,META,RSI,71.7864
2023-04-13,META,RSI,63.3764
2023-04-14,META,RSI,60.7807
2023-04-17,META,RSI,55.2346
2023-04-18,META,RSI,52.3509
2023-04-19,META,RSI,53.0978
2023-04-20,META,RSI,49.506
2023-04-21,META,RSI,54.6141
2023-04-24,META,RSI,48.376
2023-04-25,META,RSI,56.9122
2023-04-26,META,RSI,56.3843
2023-04-27,META,RSI,58.1943
2023-04-28,META,RSI,59.0732
2023-05-01,META,RSI,65.1781
2023-05-02,META,RSI,58.2124
2023-05-03,META,RSI,60.3216
2023-05-04,META,RSI,58.2026
2023-05-05,META,RSI,69.3157
2023-05-08,META,RSI,77.2364
2023-05-09,META,RSI,75.6766
2023-05-10,META,RSI,73.9533
2023-05-11,META,RSI,69.8106
2023-05-12,META,RSI,66.7511
2023-05-15,META,RSI,57.7572
2023-05-16,META,RSI,61.6241
2023-05-17,META,RSI,64.2884
2023-05-18,META,RSI,77.6934
2023-05-19,META,RSI,73.1881
2023-05-22,META,RSI,73.4904
2023-05-23,META,RSI,80.0158
2023-05-24,META,RSI,77.5044
2023-05-25,META,RSI,68.2909
2023-05-26,META,RSI,67.0645
2023-05-29,META,RSI,75.4738
2023-05-30,META,RSI,76.5966
2023-05-31,META,RSI,84.5067
2023-06-01,META,RSI,85.4994
2023-06-02,META,RSI,90.5123
2023-06-05,META,RSI,89.8151
2023-06-06,META,RSI,91.5565
2023-06-07,META,RSI,91.339
2023-06-08,META,RSI,82.4802
2023-06-09,META,RSI,85.6078
2023-06-12,META,RSI,85.3312
2023-06-13,META,RSI,87.0576
2023-06-14,META,RSI,89.4192
2023-06-15,META,RSI,89.5026
2023-06-16,META,RSI,89.8168
2023-06-19,META,RSI,84.1014
2023-06-20,META,RSI,71.2652
2023-06-21,META,RSI,70.8677
2023-06-22,META,RSI,71.3995
2023-06-23,META,RSI,64.6319
2023-06-26,META,RSI,55.2216
2023-06-27,META,RSI,45.6041
2023-06-28,META,RSI,51.3982
2023-06-29,META,RSI,46.4288
2023-06-30,META,RSI,44.9577
2023-07-03,META,RSI,39.6038
2023-07-04,META,RSI,31.7179
2023-07-05,META,RSI,29.0477
2023-07-06,META,RSI,21.2271
2023-07-07,META,RSI,21.2345
2023-07-10,META,RSI,24.2763
2023-07-11,META,RSI,27.3955
2023-07-12,META,RSI,22.9236
2023-07-13,META,RSI,31.8712
2023-07-14,META,RSI,38.3136
2023-07-17,META,RSI,41.5206
2023-07-18,META,RSI,39.5741
2023-07-19,META,RSI,52.1012
2023-07-20,META,RSI,47.3224
2023-07-21,META,RSI,47.5948
2023-07-24,META,RSI,65.741
2023-07-25,META,RSI,63.2245
2023-07-26,META,RSI,64.3644
2023-07-27,META,RSI,72.6968
2023-07-28,META,RSI,70.3347
2023-07-31,META,RSI,68.1131
2023-08-01,META,RSI,63.4879
2023-08-02,META,RSI,59.8385
2023-08-03,META,RSI,62.9462
2023-08-04,META,RSI,68.8109
2023-08-07,META,RSI,76.1912
2023-08-08,META,RSI,71.6864
2023-08-09,META,RSI,75.9193
2023-08-10,META,RSI,78.5755
2023-08-11,META,RSI,74.0693
2023-08-14,META,RSI,86.5102
2023-08-15,META,RSI,73.3415
2023-08-16,META,RSI,72.069
2023-08-17,META,RSI,69.4098
2023-08-18,META,RSI,67.7056
2023-08-21,META,RSI,67.0497
2023-08-22,META,RSI,62.0038
2023-08-23,META,RSI,52.1984
2023-08-24,META,RSI,54.1986
2023-08-25,META,RSI,41.515
2023-08-28,META,RSI,42.1474
2023-08-29,META,RSI,38.4577
2023-08-30,META,RSI,37.7387
2023-08-31,META,RSI,35.9969
2023-09-01,META,RSI,44.1423
2023-09-04,META,RSI,56.5047
2023-09-05,META,RSI,63.6902
2023-09-06,META,RSI,65.1169
2023-09-07,META,RSI,68.1376
2023-09-08,META,RSI,63.6953
2023-09-11,META,RSI,66.7383
2023-09-12,META,RSI,72.404
2023-09-13,META,RSI,77.6929
2023-09-14,META,RSI,74.0929
2023-09-15,META,RSI,74.2497
2023-09-18,META,RSI,65.7955
2023-09-19,META,RSI,66.0815
2023-09-20,META,RSI,63.3125
2023-09-21,META,RSI,58.4435
2023-09-22,META,RSI,48.5567
2023-09-25,META,RSI,38.1423
2023-09-26,META,RSI,34.3602
2023-09-27,META,RSI,31.9728
2023-09-28,META,RSI,34.4544
2023-09-29,META,RSI,33.8714
2023-10-02,META,RSI,34.194
2023-10-03,META,RSI,21.7262
2023-10-04,META,RSI,35.8518
2023-10-05,META,RSI,38.2779
2023-10-06,META,RSI,40.422
2023-10-09,META,RSI,37.9283
2023-10-10,META,RSI,39.9415
2023-10-11,META,RSI,39.5564
2023-10-12,META,RSI,49.2255
2023-10-13,META,RSI,42.6469
2023-10-16,META,RSI,56.4433
2023-10-17,META,RSI,62.8258
2023-10-18,META,RSI,68.9208
2023-10-19,META,RSI,69.1148
2023-10-20,META,RSI,72.6146
2023-10-23,META,RSI,63.2783
2023-10-24,META,RSI,55.468
2023-10-25,META,RSI,55.7605
2023-10-26,META,RSI,56.9388
2023-10-27,META,RSI,58.136
2023-10-30,META,RSI,60.8303
2023-10-31,META,RSI,54.4305
2023-11-01,META,RSI,59.2218
2023-11-02,META,RSI,67.6469
2023-11-03,META,RSI,64.1101
2023-11-06,META,RSI,49.4829
2023-11-07,META,RSI,43.2464
2023-11-08,META,RSI,43.5242
2023-11-09,META,RSI,47.8337
2023-11-10,META,RSI,47.1675
2023-11-13,META,RSI,49.9442
2023-11-14,META,RSI,37.9845
2023-11-15,META,RSI,43.6849
2023-11-16,META,RSI,41.1349
2023-11-17,META,RSI,42.3177
2023-11-20,META,RSI,41.8043
2023-11-21,META,RSI,30.2559
2023-11-22,META,RSI,29.7637
2023-11-23,META,RSI,30.0436
2023-11-24,META,RSI,38.7239
2023-11-27,META,RSI,37.2391
2023-11-28,META,RSI,35.6572
2023-11-29,META,RSI,40.335
2023-11-30,META,RSI,47.9445
2023-12-01,META,RSI,42.6789
2023-12-04,META,RSI,57.1598
2023-12-05,META,RSI,55.2907
2023-12-06,META,RSI,55.2691
2023-12-07,META,RSI,50.9424
2023-12-08,META,RSI,60.5294
2023-12-11,META,RSI,74.3723
2023-12-12,META,RSI,62.4894
2023-12-13,META,RSI,65.8493
2023-12-14,META,RSI,64.2448
2023-12-15,META,RSI,64.0906
2023-12-18,META,RSI,73.3081
2023-12-19,META,RSI,53.489
2023-12-20,META,RSI,55.217
2023-12-21,META,RSI,61.8623
2023-12-22,META,RSI,57.6408
2023-12-25,META,RSI,51.5499
2023-12-26,META,RSI,56.8197
2023-12-27,META,RSI,52.0828
2023-12-28,META,RSI,50.599
2023-12-29,META,RSI,48.5647
2024-01-01,META,RSI,56.5981
2024-01-02,META,RSI,54.7173
2024-01-03,META,RSI,53.6556
2024-01-04,META,RSI,54.3919
2024-01-05,META,RSI,47.2498
2024-01-08,META,RSI,55.6866
2024-01-09,META,RSI,52.7021
2024-01-10,META,RSI,40.3896
2024-01-11,META,RSI,45.8434
2024-01-12,META,RSI,41.9947
2024-01-15,META,RSI,35.4443
2024-01-16,META,RSI,44.6743
2024-01-17,META,RSI,39.1164
2024-01-18,META,RSI,28.7282
2024-01-19,META,RSI,24.8122
2024-01-22,META,RSI,24.8674
2024-01-23,META,RSI,27.9264
2024-01-24,META,RSI,22.0464
2024-01-25,META,RSI,24.4429
2024-01-26,META,RSI,27.7902
2024-01-29,META,RSI,28.9554
2024-01-30,META,RSI,30.9048
2024-01-31,META,RSI,27.6753
2024-02-01,META,RSI,44.856
2024-02-02,META,RSI,45.9721
2024-02-05,META,RSI,45.6288
2024-02-06,META,RSI,59.7311
2024-02-07,META,RSI,69.8312
2024-02-08,META,RSI,65.894
2024-02-09,META,RSI,56.9793
2024-02-12,META,RSI,56.1571
2024-02-13,META,RSI,53.9152
2024-02-14,META,RSI,51.5782
